날짜,제목,본문,링크,OID
,"[속보]‘뇌종양 투병’ 윤석화 별세 아니었다…한국연극배우협회, 정정·사과","배우 윤석화가 뇌종양 투병 중 병세가 위중한 상태이나 사망한 건 아니라고 한국연극배우협회가 정정했다.  협회는 19일 “현재 가족들의 보살핌 속에 호흡을 유지하고 계시는 것으로 최종 확인됐다”며 “별세 소식은 확인 과정에서의 혼선으로 발생했다”고 밝혔다.  협회는 이어 “밤샘 비상근무 중 긴박하게 상황을 파악하는 과정에서 정확한 사실 확인을 거치지 못하고 혼란을 드린점, 유족분들과 배우님을 아끼는 팬 여러분께 고개 숙여 깊이 사과드린다”고 고개를 숙였다.  그러면서 “무엇보다 쾌차를 바라는 가족들에게 큰 상처를 드린 점에 대해 깊은 책임을 통감하고 있다”고 사과했다.  앞서 협회는 뇌종양으로 투병해 온 윤석화가 전날 오후 9시께 유족들이 지켜보는 가운데 세상을 떠났다고 밝혔다. 그러면서 빈소는 서울 신촌세브란스병원 장례식장에 마련될 예정이라고 전했다.  1956년 서울에서 태어난 윤석화는 1975년부터 배우 생활을 시작해 ‘신의 아그네스’, ‘나, 김수임’, ‘덕혜옹주’, ‘명성황후’ 등 연극과 뮤지컬 대표작들을 남겼다. 데뷔작은 연극 ‘꿀맛’이다.  그는 드라마, 영화, CM송 등 다방면에서 활약하며 백상예술대상 여자연기상(1984), 이해랑연극상(1998), 대한민국문화예술상(2009) 등을 수상했다.  윤석화는 2022년 7월 연극 ‘햄릿’ 이후 그해 10월 악성 뇌종양 수술을 받아 투병해 왔다.  투병 사실을 공개한 뒤 2023년 LG아트센터 서울에서 열린 연극 ‘토카타’에 5분가량 우정 출연한 것이 마지막 무대가 됐다.  그는 한 방송에 게스트로 출연해 “방사선 치료를 시작했지만 그 고통을 견딜 수가 없었다”며 “일주일을 살더라도 나답게 살고 싶다고 생각했다”면서 항암치료를 포기했다고 밝히기도 했다.",https://n.news.naver.com/mnews/article/009/0005608670,009
,“박나래 ‘주사이모’ 의사인줄”…‘입짧은햇님’도 결국 활동중단,"“진행 중인 모든 프로그램 하차…예정된 스케줄도 취소“   구독자 176만 명을 보유한 먹방 유튜버 입짧은햇님(본명 김미경)이 박나래에게 불법 의료 행위를 했다는 의혹을 받는 ‘주사이모’라고 불리는 여성 A씨에게 진료를 받았다고 인정하며 활동 중단을 선언했다.  입짧은햇님은 19일 자신의 유튜브에 게시글을 올려 “심려를 끼쳐드린 점 진심으로 사과드린다”며 “현재 진행 중인 모든 프로그램에서 하차하고 예정에 있던 모든 활동을 중단하기로 결정했다”고 밝혔다.  그는 “그동안 저를 아껴주시고 응원해 주셨던 분들께 심려를 끼쳐드린 점 진심으로 사과드린다”며 “현재 제기된 논란과 의혹에 대해서는 스스로 돌아보면서 정리하고 있고, 잘못된 부분이 있다면 인정하고 변명하거나 책임을 회피하지 않겠다”고 했다.  특히 ‘주사이모’에게 개인적으로 의료행위를 받았다는 의혹에 대해 “의사라고 믿고 있었기 때문에 일어난 일”이라고 해명했다.  그는 “현재 논란 중인 이 모 씨(주사이모)와는 지인의 소개로 강남구의 병원에서 처음 만났기 때문에 의심의 여지 없이 의사라고 믿고 진료를 받았다”면서 “이 씨가 제집으로 온 적은 있다. 다만, 제가 이 씨 집에 간 적은 한 번도 없다”고도 했다.  앞서 연예매체 디스패치는 입짧은햇님이 박나래에게 불법 의료 행위를 했다는 의혹을 받는 ‘주사 이모’ A씨에게 다이어트 약을 받고 링거를 맞은 것으로 의심된다는 내용을 보도했다. 입짧은햇님은 당시 “A씨가 일하던 병원에서 붓기약은 받은 적 있지만 다이어트약과 링거는 관계없는 일”이라며 부인했다.  이로써 ‘주사이모’ 의혹이 제기된 지 약 열흘 만에 박나래와 그룹 샤이니 키, 입짧은햇님까지 무려 세 명이 활동을 중단하게 됐다. 세 사람은 tvN 예능 ‘놀라운 토요일’에 고정 출연했던 이들로 프로그램에서 한 번에 세 사람 모두 하차하게 됐다.  입짧은햇님은 먹방 유튜버로 스타덤에 오른 뒤 tvN ‘놀라운 토요일’뿐만 아니라 ‘줄 서는 식당’에서도 박나래와 함께 호흡을 맞춰왔다.  <다음은 입짧은햇님 SNS 글 전문>  안녕하세요, 입짧은햇님입니다.  우선 그동안 저를 아껴주시고 응원해 주셨던 분들께 심려를 끼쳐드린 점 진심으로 사과 드립니다. 현재 제기된 논란과 의혹에 대해서는 스스로 돌아보면서 정리하고 있으며, 잘못된 부분이 있다면 인정하고 변명하거나 책임을 회피하지 않겠습니다.  현재 논란중인 이 모 씨와는 지인의 소개로 강남구의 병원에서 처음 만났기 때문에 의심의 여지없이 의사라고 믿고 진료를 받았습니다. 저는 이 모 씨를 실제 의사로 알고 있었습니다. 제가 바쁘던 날은 이 모 씨가 제 집으로 와 주신 적은 있습니다. 다만 제가 이 모 씨 집에 간 적은 한 번도 없습니다.  제가 여러 사정들을 좀 더 주의 깊게 살피고 신중하게 처신 했어야 함에도 불구하고 그러지 못했던 부분은 제 큰 불찰이고, 깊이 반성하고 있습니다. 팬 분들과 여러 관계자분들께 본의 아니게 불편과 피해를 끼쳐 드린 점 진심으로 죄송하고, 이로 인한 모든 분들의 피해가 최소화되기를 바랍니다.  저는 현재 진행 중인 모든 프로그램에서 하차하고, 예정에 있던 모든 활동을 중단하기로 결정하였습니다.  제 부족한 점도 사랑해 주었던 모든 분들께 진심으로 사과 드리며, 최선을 다해 진실한 태도로 현 사안에 임하겠습니다. 다시 한번 저를 응원해주신 많은 분들께 죄송하다는 말씀을 드립니다.",https://n.news.naver.com/mnews/article/009/0005608669,009
,"이든앤앨리스마케팅, 소통파트너 대상 수상으로 역량 입증","이든앤앨리스마케팅이 운영 대행을 맡은 대구관광 공식 채널 ‘비짓대구(Visit Daegu)’가 2025년 국내 권위 있는 2개 어워즈에서 대상을 수상하며 이를 이끈 이든앤앨리스마케팅의 통합 마케팅 역량이 다시 한번 주목받고 있다.  ‘비짓대구’는 한국인터넷소통협회(KICOA)가 주최한 2025 대한민국 소통어워즈에서 지역관광 부문 4년 연속 대상을 수상했으며 ㈜한국소셜콘텐츠진흥협회가 주관한 2025 대한민국 SNS 대상 관광 부문에서도 대상을 차지하며 2관왕의 영예를 안았다.  특히 이번 대한민국 소통어워즈에서는 비짓대구의 성과를 성공적으로 이끈 운영 대행사로서 이든앤앨리스마케팅이 ‘소통파트너 대상’을 수상해 의미를 더했다.  대한민국 소통어워즈는 기업과 공공기관의 디지털 소통 성과를 객관적으로 평가하고 우수 사례를 발굴하는 국내 대표 어워즈다. 이든앤앨리스마케팅은 지난 2년간 비짓대구 운영 대행을 수행하며 ▲대구관광 브랜딩 전략 수립 ▲SNS 채널별 맞춤형 콘텐츠 기획·운영 ▲‘크리에이터D’ 등 체험형 콘텐츠 및 참여형 캠페인 전개 ▲국내외 제휴·협업 확대 등을 통해 대구관광의 디지털 소통 경쟁력을 체계적으로 끌어올렸다.  업계에서는 이든앤앨리스마케팅의 전략적 운영이 비짓대구의 4년 연속 대상이라는 기록을 견인한 핵심 요인으로 평가하고 있다. 단순한 정보 전달을 넘어, 이용자와의 지속적인 상호작용과 공감형 콘텐츠를 통해 비짓대구를 ‘살아 있는 관광 플랫폼’으로 성장시켰다고 분석한다. 이는 대한민국 SNS 대상 수상을 통해서도 다시 한번 입증됐다.  이든앤앨리스마케팅 김기영 사장은 “비짓대구의 연속 수상은 디지털 환경에서 진정성 있는 콘텐츠와 전략적 소통이 얼마나 중요한지를 보여주는 사례”라며 “앞으로도 변화하는 트렌드에 선제적으로 대응하며 광고주가 실질적인 성과를 거둘 수 있는 최적의 마케팅 솔루션을 제공하겠다”라고 밝혔다. 이어 “대구관광이 글로벌 관광도시로 도약하는 데 지속적으로 기여할 것”이라고 덧붙였다.  한편, 이든앤앨리스마케팅은 이번 광고주 대상 수상과 소통파트너 대상 동시 수상을 통해, 성과로 증명하는 디지털 캠페인 전문 기업으로서의 입지를 한층 공고히 했다는 평가를 받고 있다.",https://n.news.naver.com/mnews/article/009/0005608668,009
,청년마을 민관협력 모델 성과…함께일하는재단 대통령 표창 영예,"재단법인 함께일하는재단(이사장 최종태, 이하 재단)은 지난 9일 경북 의성에서 열린 ‘2025년 청년마을 최종성과공유회’ 행사에서 ‘2025년 지역 균형발전 및 지역 활성화(청년마을) 유공’ 대통령 표창을 수상했다고 밝혔다.  행정안전부가 주관한 이번 정부포상은 지역 균형 발전과 지역 활성화에 기여한 개인 및 기관(단체)을 발굴, 격려하고 우수사례 확산을 통해 정책 추진의 동력을 강화하기 위해 마련되었다. 재단은 지방 소멸 위기 대응의 일환으로 행정안전부에서 추진하고 있는 ‘청년마을 지원사업’에서 청년마을 활성화 공로를 인정받으며 대통령 표창 단체로 선정되는 영예를 안았다.  특히 재단은 2024년부터 행정안전부, MG새마을금고중앙회와 민관협력 모델을 구축하고 ‘MG희망나눔 청년로컬 지원사업’을 주관하며 전국 13개 청년마을을 지원해 왔다. 그 결과 사업 참여 청년마을은 사업 기간 기준 평균 44.9%(회계연도 기준 21.6%)의 매출 성장을 달성하였으며 지역 인구 유입 효과 측면에서도 개소당 평균 742명의 관계인구와 6.3명의 정주인구를 유치하는 실질적 성과를 이루었다.  올해 사업에서는 청년-지역사회-새마을금고(지역 금융기관) 등 지역의 사회, 경제 주체의 연결을 한층 강화하고, 사업개발비, 네트워킹 등 이들의 협업을 입체적으로 지원함으로써 지역사회 현안 해결과 공동체 회복, 경제 활성화에 기여하는 개선된 지역 발전 모델을 제시했다는 평가이다.  함께일하는재단 최종태 이사장은 “이번 수상은 지역과 청년이 서로 연결되고 함께 성장할 수 있는 기반을 마련해 온 많은 분의 노력 덕분”이라며, “앞으로도 청년들이 지역에서 일하고 정착할 수 있는 환경을 강화하고 지속 가능한 지역 생태계를 확장하는 데 재단의 역량을 집중해 가겠다”라고 수상 소감을 밝혔다.  한편, 함께일하는재단은 ‘양질의 일자리를 통해 사회 양극화를 해소한다’라는 미션으로 2003년 설립된 이래 청년 로컬기업 지원, 사회적 경제 기업 지원, 혁신 창업가 육성 지원 등 일자리 기반 다양한 혁신 성장 지원 모델을 운영하고 있다.",https://n.news.naver.com/mnews/article/009/0005608667,009
,"“의사라고 믿었다”…‘주사이모’ 진료 시인 입짧은햇님, 활동중단 선언","유명 유튜버 입짧은햇님(본명 김미경)이 이른바 ‘주사이모’라고 불리는 여성으로부터 진료받았다고 시인하고 활동 중단을 선언했다.  입짧은햇님은 19일 자신의 유튜브에 게시글을 올려 “심려를 끼쳐드린 점 진심으로 사과드린다”며 “현재 진행 중인 모든 프로그램에서 하차하고 예정에 있던 모든 활동을 중단하기로 결정했다”고 밝혔다.  그는 “‘주사이모’에게 개인적으로 의료행위를 받았다는 의혹에 대해 의사라고 믿고 있었기 때문에 일어난 일”이라고 해명했다.  이어 “현재 논란 중인 이 모 씨와는 지인의 소개로 강남구의 병원에서 처음 만났기 때문에 의심의 여지 없이 의사라고 믿고 진료를 받았다”며 “이씨가 제집으로 와 주신 적은 있다. 다만, 제가 이씨 집에 간 적은 한 번도 없다”고 설명했다.  이번 입장 표명은 최근 개그우먼 박나래를 중심으로 ‘주사이모’ 불법 의료행위 논란이 확산하면서 입짧은햇님도 연루됐다는 보도가 나온 지 하루 만에 이뤄졌다.  입짧은햇님은 구독자 176만명을 보유한 먹방(먹는 모습을 촬영한 방송이나 영상물) 인기 유튜버다.  박나래, 키 등과 함께 tvN 예능 ‘놀라운 토요일’(놀토)에 출연하고 있으며, 앞서 tvN ‘줄 서는 식당’에서도 박나래와 함께 호흡을 맞춰왔다.",https://n.news.naver.com/mnews/article/009/0005608665,009
,"“몸소 깨달았다”…위험천만 ‘강도 사건’ 겪은 나나, 확 달라진 근황","그룹 애프터스쿨 출신 배우 나나가 최근 겪은 강도 피해를 언급하며 ‘호신용 스프레이’를 가지고 다닌다고 밝혔다.  17일 유튜브 채널 ‘하퍼스 바자 코리아’에는 “요즘 나나의 모든 것, 최근 시작한 관리부터 힐링 루틴 꽂힌 아이템까지!”라는 제목의 영상이 공개됐다.  영상 속 나나는 팬들에게 추천하고 싶은 아이템을 ‘호신용 스프레이’를 꼽았다.  나나는 “최근에 큰 사건을 겪으면서 ‘나는 나밖에 못 지키는구나’하고 몸소 깨달았다”며 “쓰지 않은 일들이 있길 바라지만 혹시 위험한 상황이 있을 때 자신을 보호하자는 의미에서 이걸(호신용 스프레이) 필수템으로 추천드리고 싶다”고 말했다.  나나가 영상에서 언급한 ‘큰 사건’은 지난달 자택에서 발생한 강도 침입 사건인 것으로 보인다.  앞서 지난달 15일 오전 6시께 구리시 아천동에 있는 나나의 집에 30대 남성 A씨가 흉기를 들고 침입해 나나 모녀를 위협하고 상해를 가하며 돈을 요구했다.  A씨는 집 안에서 나나의 어머니를 발견하자 목을 조르는 등 상해를 가한 것으로 알려졌다. 이어 어머니의 비명을 들은 나나가 잠에서 깨어나 이를 막으려 나서면서 모녀는 몸싸움 끝에 남성의 팔을 붙잡아 움직이지 못하게 한 뒤 경찰에 신고했다.  나나 소속사 측은 어머니가 제압 과정에서 다쳐 치료받고 의식을 회복했으며, 나나 역시 상처를 입어 치료를 받았다고 전했다.  A씨는 경찰 조사에서 “집에 아무도 없을 줄 알고 들어갔다. 연예인이 사는 곳인지 몰랐고 생활비가 부족해 범행했다”는 취지로 진술했다.  이에 의정부지법 남양주지원은 특수강도상해 혐의로 구속된 남성에 대해 도주 우려가 있다며 구속영장을 발부했다.  특히 이번 사건에서는 특히 나나 모녀가 A씨를 제압하는 과정에서 피의자가 입은 상해의 법적 성격, 즉 정당방위 인정 여부에도 관심이 쏠렸다.  경찰 관계자는 “피해자들에게 실질적인 침해가 있었고, 이를 방어하는 과정에서 피의자에게 심각한 상해를 가하지는 않은 것으로 조사됐다”며 “종합적으로 판단했을 때 피해자들의 행위는 정당방위에 해당한다고 판단해 입건하지 않았다”고 설명했다.",https://n.news.naver.com/mnews/article/009/0005608664,009
,"이 대통령, 법무부·검찰청 오늘 업무보고…자유 토론 이목 집중","이재명 대통령의 부처별 생중계 업무보고가 연일 화제가 되면서 19일 검찰개혁과 맞물린 법무부와 검찰청의 업무보고가 주목을 받고 있다. 이 대통령의 발언에 관심이 쏠린다.  내년 10월로 예정된 검찰청 폐지의 준비 상황과 공소청 전환 계획 등 검찰개혁의 이행 방안 등에 대한 내용이 보고될 것으로 보인다.  발표 뒤 자유 토론에서는 검찰개혁에 관한 구체적 논의가 이어질 예정이다.  이 대통령이 지난 8월 국무회의에서 검찰개혁에 대해 ‘국민 앞에서 토론하라’고 법무부에 주문한 바 있는 만큼 토론을 직접 주재할 가능성도 있다.  최근 대북정책의 주도권을 놓고 갈등설에 휘말린 외교부와 통일부도 이날 한 자리에서 업무보고를 한다.  두 부처 간 갈등설과 관련한 이 대통령의 언급이 있을지 주목된다.  성평등가족부와 금융위원회, 공정거래위원회, 재외동포청 및 산하·유관 기관들도 이날 이 대통령에게 업무보고를 할 예정이다.",https://n.news.naver.com/mnews/article/009/0005608660,009
,"“포람페 타면서 뽐내? 풉, 웃지요”…강남서 시선집중, 3억이면 싸다는 슈퍼카 [카슐랭]","MC푸라, 칼 갈고 돌아온 ‘포람페 킬러’ 제로백 3초대 깬 고성능 슈퍼 스포츠카 쿠페와 오픈카로 출시, 가격은 3억원대   “제로백(시속 0→100km 도달시간) 3초? 너무 느려”  이탈리아 럭셔리카 브랜드인 마세라티(Maserati)가 포람페(포르쉐·람보르기니·페라리)를 잡기 위해 제로백이 2초대에 불과한 슈퍼 스포츠카를 한국에 가져왔다.  마세라티(Maserati)는 18일 서울 용산 전시장에서 ‘MC푸라(MCPURA)’를 국내 최초 공개하고 사전 주문에 돌입했다.  MC푸라는 ‘MC20’를 계승한 슈퍼 스포츠카다. 이탈리아어로 ‘순수함’을 뜻하는 ‘푸라(pura)’를 차명에 사용했다.  다카유키 기무라 마세라티코리아 총괄은 “MC푸라는 마세라티가 111년간 추구해온 럭셔리 가치와 레이싱 DNA로 새롭게 탄생한 슈퍼 스포츠카”라며 “모든 길, 모든 순간에 함께 할 수 있는 편안한 퍼포먼스를 제공한다”고 소개했다.  강남에 나타나는 순간 ‘시선집중’ 라인업은 쿠페 버전인 MC푸라와 컨버터블(오픈카) 버전인 ‘MC푸라 첼로(Cielo)’로 구성됐다.  쿠페 기준으로 전장x전폭x전고는 4667x1965x1226mm다. 실내공간을 결정하는 휠베이스는 2700mm다.  MC푸라는 ‘슈퍼카 메카’ 서울 강남에서도 시선집중 매력을 뽐낼 가능성이 높다.  디자인부터 압도적 매력을 발산해서다. 먹이를 향해 돌진하는 청상아리처럼 날렵한 유선형 구조를 채택했다. 이탈리아 경주용 차량 제작사인 달라라와 협업해 공기역학 성능을 향상한 결과물이다.  차체가 지면에 달라붙은 것 같은 착시효과를 주면서 고성능 감성을 강화하기 위해 범퍼 및 하단과 사이드 스커트에 글로시 블랙 마감을 적용했다.  버터플라이 도어는 슈퍼카 존재감을 압도적으로 보여준다. 탑승자의 승하차를 돕는 실용적 기능을 넘어 심미적 가치까지 높였다.  후면부의 경우 역동성을 보여주는 대형 스포일러를 적용했다.  시트, 도어 패널, 대시보드는 미적·기능적 요소를 모두 충족하는 알칸타라로 마감됐다. 스티어링에도 사용됐다. 그립력이 우수한데다 운전자의 제어력을 향상시키는 장점을 지녀서다.  스티어링휠 상단은 평평하게 설계됐다. 고속 주행 때 시야 확보에 유리한데다 스포티한 감성도 살려줘서다.  스티어링 휠 중앙 베젤에는 스타트 버튼과 론치 컨트롤 버튼을 넣었다. 스티어링 컬럼에 장착된 패들 시프터는 크기가 큰 편이다.  컨버터블 모델인 MC푸라 첼로는 개폐식 글래스 루프를 적용했다. 동급 유일하게 PDLC(polymer dispersed liquid crystal, 고분자 분산형 액정) 기술을 적용한 게 특징이다.  중앙 스크린의 버튼을 누르면 투명에서 불투명으로 전환된다. 개폐 속도는 12초로 동급 최고 수준이다.  심장은 마세라티가 독자 개발한 3.0L V6 네튜노(Nettuno) 엔진이다. 엔진 핵심은 프리 챔버(pre-chamber) 연소 시스템으로, 트윈 스파크 플러그를 탑재했다.  이 기술은 포뮬러원(F1)에서 파생된 것으로, 마세라티가 특허권을 보유했다.  최고출력은 630마력(CV), 최대토크는 730Nm(@3000rpm)에 달한다. 최고 속도는 320km/h이며, 제로백은 2.9초에 불과하다.  달라라와 개발한 카본 파이버 모노코크 새시를 적용해 경량 민첩성, 안정성, 날카로운 핸들링도 실현했다.  MC푸라와 MC푸라 첼로는 이탈리에 모데나에 자리잡은 비알레 치로 메노티 공장에서 주문 생산된다.  5년 무상 보증과 3년 메인터넌스를 포함한 판매 가격은 MC푸라가 3억3880만원부터, MC푸라 첼로가 3억7700만원부터다. 요즘 슈퍼카 시세(?)를 감안하면 매력적인 가격대다.",https://n.news.naver.com/mnews/article/009/0005608658,009
,“이제 시선은 브라질로”…이노스페이스 ‘첫 상업 로켓’ 20일 새벽 발사,"이제 시선은 지구 반대편 브라질로 향한다.  우리나라 우주 발사체 스타트업 이노스페이스가 독자 개발한 상업용 발사체 ‘한빛-나노’가 20일 발사된다.  이노스페이스는 이날 오전 3시 45분(현지시간 19일 오후 3시 45분) 브라질 알칸타라 우주센터에서 발사체 ‘한빛-나노’를 발사한다.  이노스페이스는 국내 민간 기업 최초로 고객의 위성을 고도 300km, 경사각 40도의 지구 저궤도(LEO)에 투입하고, 실험용 탑재체의 고객 임무도 동시 진행할 예정이다.  궤도 투입 목적의 소형위성 5기, 비 분리 실험용 장치 3기 등 탑재체 총 8기도 이미 발사체 상단 페어링 내부에 안정적으로 통합된 상태다. 탑재 중량은 18㎏이다.  국내 우주 스타트업이 해외 위성 사업을 수주해 실제 발사까지 수행하는 건 처음이다.  한빛-나노는 당초 18일 오전 3시 45분 브라질 공군 산하 알칸타라 우주센터에서 발사될 예정이었다.  하지만 발사를 앞두고 최종 점검을 수행하던 중 1단 산화제 공급계 냉각장치에서 이상이 감지됐다. 이에 따라 냉각장치의 일부 부품을 교체한 후 이틀 뒤인 20일 발사하기로 했다.  한빛-나노 발사 예비기간은 22일까지다.",https://n.news.naver.com/mnews/article/009/0005608657,009
,"매경이 전하는 세상의 지식 (매-세-지, 12월 19일)","1. 국내 산업용 전기요금이 최근 수년 간 급격히 상승하면서 이 부담을 상쇄하기 위해 해외로 공장 이전을 고민하는 기업들이 늘고 있습니다. 최근 고려아연이 미국 테네시주에 제련소 건설을 결정한 배경에도 높은 전기료 문제가 있는 것으로 전해졌습니다.  2. 달러당 원화값이 1480원선을 위협하며 수입물가를 자극하자 대통령실이 7대 그룹 담당자를 긴급 소집했습니다. 사실상 수출 대기업을 불러 환율 방어에 협조할 것을 요구한 가운데 외환당국도 수출기업의 원화용도 외화대출 범위를 확대하는 방안 등을 발표했습니다.  3. 정부가 엔비디아로부터 확보하기로 했던 GPU 26만장 중 정부 몫인 1만장을 내년 2월부터 산업계·학계·연구계에 배분합니다. 이에 따라 올해 1차 추가경정예산 1조4600억원으로 구매한 첨단 GPU가 스타트업과 연구기관·대학, 국가 AI 프로젝트 등에 본격 투입됩니다.  4. 이재명 대통령이 “수도권 과밀화 해법과 균형 성장을 위해 대전과 충남 통합이 물꼬를 트는 역할을 할 수 있다”며 통합 자치단체장 선출을 제안했습니다. 이에 더불어민주당은 내년 2월 임시국회에서 ‘대전·충남 특별시 설치법’을 처리하고 6월 지방선거에서 통합 광역단체장을 선출한다는 목표를 확정했습니다.  ☞ 생생한 미국 증시, 뉴욕 특파원에게 직접 듣고 싶다면?",https://n.news.naver.com/mnews/article/009/0005608656,009
,참가만 해도 155억 돈방석…총상금 1조 준비했다는 역대급 대회,"FIFA, 2026 북중미월드컵 상금 확정 2022대회보다 65% 늘려 ‘역대최고’ 우승시 739억…韓, 155억 이미 확보   내년 6~7월 미국·멕시코·캐나다에서 열릴 2026 국제축구연맹(FIFA) 북중미월드컵 총상금 규모가 역대 최대인 7억2700만달러(약 1조800억원)로 책정됐다. 한국은 본선에 참가한 것만으로도 최소 1050만달러(약 155억원)를 확보했다.  FIFA는 17일(한국시간) 카타르 도하에서 평의회를 열어 북중미월드컵 상금 규모 및 배분 방법 등을 확정했다. 월드컵 상금은 대표팀을 운영하는 각국 축구협회가 받고, 선수 포상금 등은 각 협회가 재량으로 집행한다. 이번 평의회를 통해 북중미월드컵 성적에 따라 각국 축구협회에 분배될 재정 지원금은 총 7억2700만달러로 확정됐다. 2022 카타르월드컵 당시 4억4000만달러보다 65.2% 증액됐다.  축구 월드컵 총상금은 매 대회 꾸준히 증가했다. 1998년 프랑스 대회 때 처음 총상금 1억달러(약 1억300만달러) 시대를 열었고, 2002년 한국·일본 대회 때는 1억5660만달러를 기록했다. 이어 2010년 남아프리카공화국 대회 때 3억4800만달러, 2018년 러시아 대회 때 4억달러를 넘어 내년 북중미 대회에서 역대 최대 규모의 돈잔치가 펼쳐지게 됐다.  이 중에서 48개 참가국 모두에 대회 준비 비용으로 150만달러(약 22억원)씩 총 7200만달러(약 1064억원)를 지급하고, 나머지 6억5500만달러(약 9683억원)는 대회 최종 성적에 따라 각국에 차등 지급된다. 우승 상금은 5000만달러(약 739억원), 준우승 상금은 3300만달러(약 487억원)를 지급한다. 조별리그에서 탈락한 팀(33~48위)에도 각각 900만달러(약 133억원)가 주어진다. 이에 따라 대한축구협회는 북중미월드컵 본선 참가만으로 155억원을 확보하게 됐다.  만약 조별리그를 통과해 32강에 오르면 준비 비용을 포함해 1250만달러(약 184억원), 16강에 진출하면 1650만달러(약 244억원)를 받는다. 2022 카타르월드컵 때 16강에 올랐던 한국은 당시 FIFA로부터 172억원가량의 상금을 받아 선수 포상금 등으로 사용했다.  카타르 대회 때 본선 출전국이 32개국이었던 월드컵은 이번 북중미 대회부터 48개국으로 크게 늘면서 상금과 준비 비용 규모가 자연스럽게 많아졌다. 잔니 인판티노 FIFA 회장은 “북중미월드컵은 전 세계 축구 커뮤니티에 대한 재정적 기여 측면에서도 획기적인 대회가 될 것”이라며 상금 규모 확대 의미를 설명했다.",https://n.news.naver.com/mnews/article/009/0005608655,009
,“교통체증 10년만 더 참으세요”…내부순환·북부간선도로 지하화한다,"서울시, 총사업비 4.6조 투입 지하 왕복 6차로·지상 8차로 강북 만성 교통체증 해소 기대   서울시가 2035년까지 성산~신내 나들목(IC) 약 20.5㎞ 구간에 왕복 6차로 규모의 ‘강북횡단 지하도시고속도로’를 건설하고, 기존 노후 고가도로를 철거해 강북 교통·생활 환경을 전면 개선하겠다는 구상을 내놨다.  오세훈 서울시장은 18일 ‘강북횡단 지하도시고속도로 건설계획’ 설명회에서 이 같은 내용을 발표하고 “강북횡단 지하도시고속도로 건설사업은 지역 경쟁력을 획기적으로 향상하는 ‘다시, 강북 전성시대’의 핵심 전략이 될 것”이라고 말했다.  계획의 핵심은 내부순환로와 북부간선도로를 지하로 옮기고 지상 공간을 재편하는 것이다. 두 도로는 1990년대 개통돼 노후화로 기능 저하와 안전 우려가 동시에 제기돼 왔다. 서울시에 따르면 내부순환로와 북부간선도로의 유지관리비는 올해 391억원에서 장기적으로 2배 이상 늘어날 전망이다. 반복적인 보수 대신 구조 자체를 전환하는 것이 재정·안전 측면에서 더 합리적이라는 판단이다.  지하에는 왕복 6차로의 도시고속도로를 신설하고, 고가도로 철거 이후 지상 차로를 6~8차로까지 확충한다. 이를 통해 도로 용량을 10% 이상 늘리고, 출퇴근 시간대 평균 시속 34.5㎞에 그쳤던 통행 속도를 67㎞ 수준으로 끌어올려 신내~성산IC 이동 시간을 기존 38분에서 18분으로 단축한다는 목표다.  사업 추진의 배경에는 만성적인 교통 정체와 구조적 불균형이 있다. 강북에는 서울 인구의 47%인 454만명이 거주하지만, 도시고속도로 연장은 전체의 40%에 그친다. 성산~하월곡 구간은 하루 13만대, 하월곡~신내 구간은 9만대의 차량이 몰리며 출퇴근 시간대를 중심으로 정체가 반복되고 있다.  오 시장은 “간선도로 주변으로 8개 자치구 139개 구역에서 정비사업이 진행 중으로 사업이 완료되면 약 4만 가구가 증가하게 된다”며 “지금 시작하지 않으면 사업 완료 시점엔 교통 정체가 더 악화될 것”이라고 강조했다.  아울러 고가도로 철거 이후 상부 공간은 단순한 도로 확충을 넘어 도시 공간 재편에 활용된다. 내부순환로로 단절됐던 정릉로 일대와 홍제천·묵동천 주변에는 수변 여가 공간이 조성돼 보행 환경과 도시 경관이 개선될 예정이다. 서울시는 이를 통해 교통 기능 회복과 함께 강북 전반의 정주 여건과 도시 경쟁력을 끌어올린다는 구상이다.  총사업비는 1단계 성산~하월곡~신내 구간 3조4000억원, 2단계 하월곡~성동 구간 1조2000억원 등 약 4조6000억원으로 추산된다. 재정사업으로 추진되며, 내년부터 ‘강북전성시대 기획단’을 가동해 민관학 협의체 논의를 거친다. 서울시는 2029년까지 설계 등 사전 절차를 마치고 2030년 착공, 2035년 지하도로 개통, 2037년 사업 완료를 목표로 하고 있다.",https://n.news.naver.com/mnews/article/009/0005608654,009
